timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1753562209754,00;6;GET characters;200;OK;Nataliia 1-2;text;TRUE;;1017;0;13;13;http://localhost:3001/characters;6;0;0
1753562209754,00;6;GET characters;200;OK;Nataliia 1-3;text;TRUE;;1017;0;13;13;http://localhost:3001/characters;6;0;0
1753562209754,00;6;GET characters;200;OK;Nataliia 1-4;text;TRUE;;1017;0;13;13;http://localhost:3001/characters;6;0;0
1753562209754,00;8;GET characters;200;OK;Nataliia 1-1;text;TRUE;;1017;0;14;14;http://localhost:3001/characters;8;0;0
1753562209756,00;7;GET characters;200;OK;Nataliia 1-9;text;TRUE;;1017;0;16;16;http://localhost:3001/characters;7;0;0
1753562209756,00;8;GET characters;200;OK;Nataliia 1-12;text;TRUE;;1017;0;16;16;http://localhost:3001/characters;8;0;0
1753562209754,00;10;GET characters;200;OK;Nataliia 1-5;text;TRUE;;1017;0;17;17;http://localhost:3001/characters;10;0;0
1753562209755,00;10;GET characters;200;OK;Nataliia 1-6;text;TRUE;;1017;0;17;17;http://localhost:3001/characters;10;0;0
1753562209755,00;10;GET characters;200;OK;Nataliia 1-7;text;TRUE;;1017;0;17;17;http://localhost:3001/characters;10;0;0
1753562209758,00;9;GET characters;200;OK;Nataliia 1-10;text;TRUE;;1017;0;21;21;http://localhost:3001/characters;9;0;0
1753562209758,00;10;GET characters;200;OK;Nataliia 1-13;text;TRUE;;1017;0;21;21;http://localhost:3001/characters;10;0;0
1753562209758,00;10;GET characters;200;OK;Nataliia 1-11;text;TRUE;;1017;0;22;22;http://localhost:3001/characters;10;0;0
1753562209755,00;13;GET characters;200;OK;Nataliia 1-8;text;TRUE;;1017;0;22;22;http://localhost:3001/characters;13;0;0
1753562209760,00;9;GET character ID;200;OK;Nataliia 1-2;text;TRUE;;269;0;22;22;http://localhost:3001/character/1;9;0;0
1753562209760,00;9;GET character ID;200;OK;Nataliia 1-3;text;TRUE;;269;0;22;22;http://localhost:3001/character/1;9;0;0
1753562209760,00;10;GET character ID;200;OK;Nataliia 1-4;text;TRUE;;269;0;23;23;http://localhost:3001/character/1;10;0;0
1753562209763,00;8;GET character ID;200;OK;Nataliia 1-1;text;TRUE;;269;0;24;24;http://localhost:3001/character/1;8;0;0
1753562209763,00;9;GET characters;200;OK;Nataliia 1-16;text;TRUE;;1017;0;24;24;http://localhost:3001/characters;9;0;0
1753562209764,00;9;GET character ID;200;OK;Nataliia 1-12;text;TRUE;;269;0;27;27;http://localhost:3001/character/1;9;0;0
1753562209764,00;9;GET character ID;200;OK;Nataliia 1-5;text;TRUE;;269;0;27;27;http://localhost:3001/character/1;9;0;0
1753562209765,00;9;GET character ID;200;OK;Nataliia 1-6;text;TRUE;;269;0;28;28;http://localhost:3001/character/1;9;0;0
1753562209766,00;9;GET character ID;200;OK;Nataliia 1-7;text;TRUE;;269;0;29;29;http://localhost:3001/character/1;9;0;0
1753562209766,00;10;GET characters;200;OK;Nataliia 1-20;text;TRUE;;1017;0;31;31;http://localhost:3001/characters;10;0;0
1753562209761,00;16;GET characters;200;OK;Nataliia 1-14;text;TRUE;;1017;0;32;32;http://localhost:3001/characters;16;0;0
1753562209763,00;14;GET characters;200;OK;Nataliia 1-15;text;TRUE;;1017;0;32;32;http://localhost:3001/characters;14;0;0
1753562209763,00;15;GET character ID;200;OK;Nataliia 1-9;text;TRUE;;269;0;33;33;http://localhost:3001/character/1;15;0;0
1753562209764,00;15;GET characters;200;OK;Nataliia 1-18;text;TRUE;;1017;0;35;35;http://localhost:3001/characters;15;0;0
1753562209766,00;15;GET characters;200;OK;Nataliia 1-19;text;TRUE;;1017;0;36;36;http://localhost:3001/characters;15;0;0
1753562209766,00;16;GET characters;200;OK;Nataliia 1-17;text;TRUE;;1017;0;36;36;http://localhost:3001/characters;16;0;0
1753562209767,00;15;GET characters;200;OK;Nataliia 1-21;text;TRUE;;1017;0;36;36;http://localhost:3001/characters;15;0;0
1753562209767,00;16;GET character ID;200;OK;Nataliia 1-10;text;TRUE;;269;0;37;37;http://localhost:3001/character/1;16;0;0
1753562209768,00;16;GET character ID;200;OK;Nataliia 1-13;text;TRUE;;269;0;37;37;http://localhost:3001/character/1;16;0;0
1753562209768,00;16;GET characters;200;OK;Nataliia 1-22;text;TRUE;;1017;0;38;38;http://localhost:3001/characters;16;0;0
1753562209768,00;17;GET character ID;200;OK;Nataliia 1-8;text;TRUE;;269;0;38;38;http://localhost:3001/character/1;17;0;0
1753562209770,00;16;GET characters;200;OK;Nataliia 1-23;text;TRUE;;1017;0;38;38;http://localhost:3001/characters;16;0;0
1753562209772,00;15;GET characters;200;OK;Nataliia 1-25;text;TRUE;;1017;0;41;41;http://localhost:3001/characters;15;0;0
1753562209772,00;16;GET character ID;200;OK;Nataliia 1-16;text;TRUE;;269;0;41;41;http://localhost:3001/character/1;16;0;0
1753562209772,00;17;GET characters;200;OK;Nataliia 1-24;text;TRUE;;1017;0;41;41;http://localhost:3001/characters;17;0;0
1753562209773,00;17;GET characters;200;OK;Nataliia 1-27;text;TRUE;;1017;0;43;43;http://localhost:3001/characters;17;0;0
1753562209772,00;18;GET characters;200;OK;Nataliia 1-26;text;TRUE;;1017;0;44;44;http://localhost:3001/characters;18;0;0
1753562209774,00;43;GET characters;200;OK;Nataliia 1-28;text;TRUE;;1017;0;70;70;http://localhost:3001/characters;43;0;0
1753562209775,00;43;GET characters;200;OK;Nataliia 1-29;text;TRUE;;1017;0;71;71;http://localhost:3001/characters;43;0;0
1753562209776,00;176;GET characters;200;OK;Nataliia 1-31;text;TRUE;;1017;0;206;206;http://localhost:3001/characters;176;0;0
1753562210011,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-265;text;FALSE;;1976;0;268;268;http://localhost:3001/characters;0;0;0
1753562210011,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-263;text;FALSE;;1976;0;268;268;http://localhost:3001/characters;0;0;0
1753562210012,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-266;text;FALSE;;1976;0;268;268;http://localhost:3001/characters;0;0;0
1753562210013,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-267;text;FALSE;;1976;0;268;268;http://localhost:3001/characters;0;0;0
1753562210013,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-265;text;FALSE;;1976;0;268;268;http://localhost:3001/character/1;0;0;0
1753562210013,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-268;text;FALSE;;1976;0;268;268;http://localhost:3001/characters;0;0;0
1753562210013,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-263;text;FALSE;;1976;0;268;268;http://localhost:3001/character/1;0;0;0
1753562210015,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-268;text;FALSE;;1976;0;269;269;http://localhost:3001/character/1;0;0;0
1753562210013,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-266;text;FALSE;;1976;0;269;269;http://localhost:3001/character/1;0;0;0
1753562210015,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-267;text;FALSE;;1976;0;272;272;http://localhost:3001/character/1;0;0;0
1753562210015,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-270;text;FALSE;;1976;0;272;272;http://localhost:3001/characters;0;0;0
1753562210016,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-269;text;FALSE;;1976;0;272;272;http://localhost:3001/characters;0;0;0
1753562210016,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-271;text;FALSE;;1976;0;272;272;http://localhost:3001/characters;0;0;0
1753562210017,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-272;text;FALSE;;1976;0;274;274;http://localhost:3001/characters;0;0;0
1753562210016,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-266;text;FALSE;;2631;0;274;274;http://localhost:3001/character;0;0;1
1753562210018,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-269;text;FALSE;;1976;0;274;274;http://localhost:3001/character/1;0;0;0
1753562210015,00;2;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-265;text;FALSE;;2631;0;272;272;http://localhost:3001/character;0;0;2
1753562210015,00;2;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-263;text;FALSE;;2631;0;272;272;http://localhost:3001/character;0;0;2
1753562210016,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-268;text;FALSE;;2631;0;272;272;http://localhost:3001/character;0;0;1
1753562210018,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-270;text;FALSE;;1976;0;274;274;http://localhost:3001/character/1;0;0;0
1753562210018,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-271;text;FALSE;;1976;0;274;274;http://localhost:3001/character/1;0;0;0
1753562210019,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-273;text;FALSE;;1976;0;277;277;http://localhost:3001/characters;0;0;0
1753562210020,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-274;text;FALSE;;1976;0;277;277;http://localhost:3001/characters;0;0;0
1753562210019,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-267;text;FALSE;;2631;0;277;277;http://localhost:3001/character;0;0;1
1753562210020,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-272;text;FALSE;;1976;0;277;277;http://localhost:3001/character/1;0;0;0
1753562210021,00;2;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-268;text;FALSE;;2631;0;279;279;http://localhost:3001/character/;0;0;2
1753562210021,00;2;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-265;text;FALSE;;2631;0;279;279;http://localhost:3001/character/;0;0;2
1753562210022,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-276;text;FALSE;;1976;0;279;279;http://localhost:3001/characters;0;0;0
1753562210022,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-275;text;FALSE;;1976;0;279;279;http://localhost:3001/characters;0;0;0
1753562210022,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-277;text;FALSE;;1976;0;281;281;http://localhost:3001/characters;0;0;0
1753562210021,00;3;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-266;text;FALSE;;2631;0;281;281;http://localhost:3001/character/;0;0;3
1753562210023,00;2;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-273;text;FALSE;;1976;0;281;281;http://localhost:3001/character/1;0;0;0
1753562210021,00;4;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-263;text;FALSE;;2631;0;281;281;http://localhost:3001/character/;0;0;4
1753562210023,00;3;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-274;text;FALSE;;1976;0;282;282;http://localhost:3001/character/1;0;0;0
1753562210024,00;2;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-278;text;FALSE;;1976;0;282;282;http://localhost:3001/characters;0;0;0
1753562210025,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-279;text;FALSE;;1976;0;282;282;http://localhost:3001/characters;0;0;0
1753562210022,00;3;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-269;text;FALSE;;2631;0;282;282;http://localhost:3001/character;0;0;3
1753562210022,00;4;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-270;text;FALSE;;2631;0;282;282;http://localhost:3001/character;0;0;3
1753562210022,00;4;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-271;text;FALSE;;2631;0;282;282;http://localhost:3001/character;0;0;4
1753562210024,00;2;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-267;text;FALSE;;2631;0;282;282;http://localhost:3001/character/;0;0;2
1753562210025,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-272;text;FALSE;;2631;0;284;284;http://localhost:3001/character;0;0;1
1753562210027,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-276;text;FALSE;;1976;0;285;285;http://localhost:3001/character/1;0;0;0
1753562210027,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-280;text;FALSE;;1976;0;285;285;http://localhost:3001/characters;0;0;0
1753562210027,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-281;text;FALSE;;1976;0;285;285;http://localhost:3001/characters;0;0;0
1753562210027,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-275;text;FALSE;;1976;0;285;285;http://localhost:3001/character/1;0;0;0
1753562210028,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-277;text;FALSE;;1976;0;287;287;http://localhost:3001/character/1;0;0;0
1753562210027,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-268;text;FALSE;;2631;0;287;287;http://localhost:3001/character/;0;0;1
1753562210027,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-265;text;FALSE;;2631;0;287;287;http://localhost:3001/character/;0;0;1
1753562210028,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-282;text;FALSE;;1976;0;287;287;http://localhost:3001/characters;0;0;0
1753562210028,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-266;text;FALSE;;2631;0;287;287;http://localhost:3001/character/;0;0;1
1753562210029,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-279;text;FALSE;;1976;0;287;287;http://localhost:3001/character/1;0;0;0
1753562210028,00;2;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-263;text;FALSE;;2631;0;287;287;http://localhost:3001/character/;0;0;2
1753562210029,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-278;text;FALSE;;1976;0;287;287;http://localhost:3001/character/1;0;0;0
1753562210030,00;0;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-270;text;FALSE;;2631;0;288;288;http://localhost:3001/character/;0;0;0
1753562210030,00;1;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-269;text;FALSE;;2631;0;288;288;http://localhost:3001/character/;0;0;1
1753562210029,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-274;text;FALSE;;2631;0;288;288;http://localhost:3001/character;0;0;1
1753562210030,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-284;text;FALSE;;1976;0;290;290;http://localhost:3001/characters;0;0;0
1753562210029,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-273;text;FALSE;;2631;0;288;288;http://localhost:3001/character;0;0;1
1753562210030,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-283;text;FALSE;;1976;0;290;290;http://localhost:3001/characters;0;0;0
1753562210030,00;1;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-271;text;FALSE;;2631;0;291;291;http://localhost:3001/character/;0;0;1
1753562210030,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-267;text;FALSE;;2631;0;292;292;http://localhost:3001/character/;0;0;1
1753562210031,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-285;text;FALSE;;1976;0;292;292;http://localhost:3001/characters;0;0;0
1753562210032,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-280;text;FALSE;;1976;0;292;292;http://localhost:3001/character/1;0;0;0
1753562210032,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-281;text;FALSE;;1976;0;294;294;http://localhost:3001/character/1;0;0;0
1753562210032,00;1;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-272;text;FALSE;;2631;0;294;294;http://localhost:3001/character/;0;0;1
1753562210033,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-286;text;FALSE;;1976;0;294;294;http://localhost:3001/characters;0;0;0
1753562210033,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-287;text;FALSE;;1976;0;294;294;http://localhost:3001/characters;0;0;0
1753562210033,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-282;text;FALSE;;1976;0;294;294;http://localhost:3001/character/1;0;0;0
1753562210034,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-288;text;FALSE;;1976;0;294;294;http://localhost:3001/characters;0;0;0
1753562210034,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-263;text;FALSE;;1976;0;294;294;http://localhost:3001/characters;0;0;0
1753562210033,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-276;text;FALSE;;2631;0;294;294;http://localhost:3001/character;0;0;1
1753562210033,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-275;text;FALSE;;2631;0;294;294;http://localhost:3001/character;0;0;1
1753562210034,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-278;text;FALSE;;2631;0;294;294;http://localhost:3001/character;0;0;1
1753562210033,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-277;text;FALSE;;2631;0;294;294;http://localhost:3001/character;0;0;1
1753562210035,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-289;text;FALSE;;1976;0;296;296;http://localhost:3001/characters;0;0;0
1753562210035,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-291;text;FALSE;;1976;0;297;297;http://localhost:3001/characters;0;0;0
1753562210034,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-279;text;FALSE;;2631;0;294;294;http://localhost:3001/character;0;0;1
1753562210035,00;1;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-284;text;FALSE;;1976;0;298;298;http://localhost:3001/character/1;0;0;0
1753562210035,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-269;text;FALSE;;2631;0;298;298;http://localhost:3001/character/;0;0;1
1753562210035,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-270;text;FALSE;;2631;0;298;298;http://localhost:3001/character/;0;0;1
1753562210035,00;1;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-274;text;FALSE;;2631;0;298;298;http://localhost:3001/character/;0;0;1
1753562210036,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-290;text;FALSE;;1976;0;298;298;http://localhost:3001/characters;0;0;0
1753562210036,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-283;text;FALSE;;1976;0;298;298;http://localhost:3001/character/1;0;0;0
1753562210035,00;1;PUT change character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-273;text;FALSE;;2631;0;298;298;http://localhost:3001/character/;0;0;1
1753562210036,00;1;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-265;text;FALSE;;1976;0;298;298;http://localhost:3001/characters;0;0;0
1753562210036,00;1;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-271;text;FALSE;;2631;0;298;298;http://localhost:3001/character/;0;0;1
1753562210037,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-292;text;FALSE;;1976;0;298;298;http://localhost:3001/characters;0;0;0
1753562210044,00;17;Delete character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-273;text;FALSE;;2631;0;298;298;http://localhost:3001/character/;0;0;17
1753562210037,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-266;text;FALSE;;1976;0;298;298;http://localhost:3001/characters;0;0;0
1753562210040,00;1;POST create character;Non HTTP response code: org.apache.http.conn.HttpHostConnectException;Non HTTP response message: Connect to localhost:3001 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect;Nataliia 1-282;text;FALSE;;2631;0;298;298;http://localhost:3001/character;0;0;1
1753562210038,00;0;GET characters;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-294;text;FALSE;;1976;0;298;298;http://localhost:3001/characters;0;0;0
1753562210038,00;0;GET character ID;Non HTTP response code: java.net.ConnectException;Non HTTP response message: Connection refused: connect;Nataliia 1-285;text;FALSE;;1976;0;298;298;http://localhost:3001/character/1;0;0;0
